i,j,indice
5,2,0
5,3,1
4,4,2
4,3,3
4,6,4
3,6,5
3,5,6
3,4,7
3,3,8
2,4,9
4,5,10
4,2,11
3,2,12
3,1,13
5,1,14
2,3,15
2,2,16
4,1,17
0,3,18
5,5,19
4,0,20
2,1,21
3,0,22
2,6,23
1,3,24
0,2,25
5,4,26
1,2,27
1,4,28
2,0,29
1,1,30
1,5,31
2,5,32
0,1,33
6,3,34
0,5,35
0,4,36
6,4,37
1,0,38
1,6,39
